practice_games.thisRepN,practice_games.thisTrialN,practice_games.thisN,practice_games.thisIndex,practice_turns.thisRepN,practice_turns.thisTrialN,practice_turns.thisN,practice_turns.thisIndex,double_click_1.thisRepN,double_click_1.thisTrialN,double_click_1.thisN,double_click_1.thisIndex,games.thisRepN,games.thisTrialN,games.thisN,games.thisIndex,turns.thisRepN,turns.thisTrialN,turns.thisN,turns.thisIndex,double_click_2.thisRepN,double_click_2.thisTrialN,double_click_2.thisN,double_click_2.thisIndex,intervention_games.thisRepN,intervention_games.thisTrialN,intervention_games.thisN,intervention_games.thisIndex,intervention_moves.thisRepN,intervention_moves.thisTrialN,intervention_moves.thisN,intervention_moves.thisIndex,double_click_3.thisRepN,double_click_3.thisTrialN,double_click_3.thisN,double_click_3.thisIndex,more_games.thisRepN,more_games.thisTrialN,more_games.thisN,more_games.thisIndex,more_turns.thisRepN,more_turns.thisTrialN,more_turns.thisN,more_turns.thisIndex,tutorial_games.thisRepN,tutorial_games.thisTrialN,tutorial_games.thisN,tutorial_games.thisIndex,tutorial_turns.thisRepN,tutorial_turns.thisTrialN,tutorial_turns.thisN,tutorial_turns.thisIndex,double_click_4.thisRepN,double_click_4.thisTrialN,double_click_4.thisN,double_click_4.thisIndex,new_games.thisRepN,new_games.thisTrialN,new_games.thisN,new_games.thisIndex,turns_4.thisRepN,turns_4.thisTrialN,turns_4.thisN,turns_4.thisIndex,section_0_text.started,mouse.started,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,status_text.started,section_1_text.started,recall_text.started,section_2_text.started,section_3_text.started,nim_text.started,section_4_text.started,end_text.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,0.03351949999341741,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0022222222222222222, -0.011111111111111112, -0.017777777777777778, -0.017777777777777778, -0.017777777777777778, -0.017777777777777778, -0.017777777777777778, -0.015555555555555555, -0.012222222222222223, -0.012222222222222223]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006666666666666667, 0.04555555555555556, 0.14777777777777779, 0.2722222222222222, 0.35333333333333333, 0.3933333333333333, 0.41444444444444445, 0.4222222222222222, 0.42333333333333334, 0.42333333333333334]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0003016659975401126, 0.04974491599568864, 0.09848191600030987, 0.14721816599922022, 0.19654562499636086, 0.24547112499567447, 0.29482270799780963, 0.34387716600031126, 0.3935544159976416, 0.44318766599462833, 0.4932235409942223, 0.543948165999609, 0.5944606249977369, 0.6445728749968112, 0.6949966659958591, 0.7453306249954039, 0.796170790999895, 0.8460657499963418, 0.895697249994555, 0.9451947499983362, 0.9960834579978837, 1.046194499998819]",1114.0751657500005,,,,,,,,921191,001,2024-02-05_16h18.39.649,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,0.01698137500352459,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.006666666666666667, -0.09333333333333334, -0.20444444444444446, -0.2866666666666667, -0.31666666666666665, -0.3277777777777778, -0.33444444444444443, -0.3388888888888889, -0.3488888888888889, -0.3688888888888889, -0.39111111111111113, -0.40444444444444444, -0.40555555555555556, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.4066666666666667, -0.40444444444444444, -0.32, -0.18555555555555556, -0.15666666666666668, -0.15222222222222223, -0.15222222222222223, -0.15222222222222223, -0.15333333333333332, -0.15777777777777777, -0.1622222222222222, -0.16555555555555557, -0.16666666666666666, -0.16777777777777778]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0044444444444444444, 0.09888888888888889, 0.22666666666666666, 0.31777777777777777, 0.35444444444444445, 0.3711111111111111, 0.3811111111111111, 0.3844444444444444, 0.38222222222222224, 0.38222222222222224, 0.39555555555555555, 0.4066666666666667, 0.4077777777777778, 0.4088888888888889, 0.4088888888888889, 0.4088888888888889, 0.4088888888888889, 0.4088888888888889, 0.4088888888888889, 0.4088888888888889, 0.4088888888888889, 0.4088888888888889, 0.4088888888888889, 0.4088888888888889, 0.4088888888888889, 0.4088888888888889, 0.4088888888888889, 0.4088888888888889, 0.4088888888888889, 0.4088888888888889, 0.4088888888888889, 0.4088888888888889, 0.4088888888888889, 0.4088888888888889, 0.4088888888888889, 0.4088888888888889, 0.4088888888888889, 0.4088888888888889, 0.4088888888888889, 0.41, 0.43333333333333335, 0.44666666666666666, 0.4477777777777778, 0.4477777777777778, 0.4488888888888889, 0.4488888888888889, 0.4488888888888889, 0.4444444444444444, 0.4388888888888889, 0.43333333333333335, 0.4311111111111111, 0.4311111111111111]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0002936669989139773, 0.05053695900278399, 0.09892483400471974, 0.14762162500119302, 0.1966375420015538, 0.24575633399945218, 0.29544875000283355, 0.34528583400242496, 0.39594783400389133, 0.4455748750042403, 0.495275708999543, 0.5445021670020651, 0.5934874590020627, 0.6431075420041452, 0.692533084002207, 0.7422068750020117, 0.7918754170023021, 0.8416392500002985, 0.8909693340028753, 0.9405916670002625, 0.9900667920010164, 1.0399744590031332, 1.0901084170036484, 1.1401075840039994, 1.1896542090034927, 1.2392650840047281, 1.2883622920053313, 1.3387412920055795, 1.3890454590000445, 1.4384992090053856, 1.487454667003476, 1.5362112920047366, 1.5847588750038994, 1.633645667003293, 1.682671709000715, 1.7312169590004487, 1.7802013340042322, 1.829598292002629, 1.879325375004555, 1.9286527920048684, 1.9781891250022454, 2.0275446250016103, 2.076722666999558, 2.1251541250021546, 2.174082959005318, 2.223352542001521, 2.271727750005084, 2.3209122920015943, 2.370258584000112, 2.4192428340029437, 2.4675536670038127, 2.5163155000045663, 2.5649096250053844, 2.6138858340054867, 2.6632598750002217, 2.7133965419998276, 2.7638320840051165, 2.813825959005044, 2.863561500002106, 2.9133092090050923, 2.963187209003081, 3.0130168340037926, 3.062901792000048, 3.1134805000037886, 3.163358000005246, 3.2129956249991665, 3.263213000005635, 3.3133909169991966]",1128.2194937910026,,,,,,,,921191,001,2024-02-05_16h18.39.649,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,0.04953758299961919,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.05555555555555555, -0.14888888888888888, -0.27111111111111114, -0.37666666666666665, -0.41444444444444445, -0.42777777777777776, -0.44, -0.44222222222222224, -0.44222222222222224, -0.44222222222222224, -0.44222222222222224, -0.44222222222222224, -0.44222222222222224, -0.44222222222222224, -0.44222222222222224, -0.44222222222222224, -0.44222222222222224, -0.44, -0.42444444444444446, -0.4122222222222222, -0.4111111111111111]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01888888888888889, 0.051111111111111114, 0.08888888888888889, 0.1111111111111111, 0.11777777777777777, 0.11777777777777777, 0.12222222222222222, 0.12444444444444444, 0.12444444444444444, 0.12555555555555556, 0.12555555555555556, 0.12555555555555556, 0.12555555555555556, 0.12555555555555556, 0.12555555555555556, 0.12555555555555556, 0.12555555555555556, 0.12555555555555556, 0.12555555555555556, 0.12555555555555556, 0.12555555555555556]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00029979100509081036, 0.04917970800306648, 0.09798333300568629, 0.14650679100304842, 0.19499475000338862, 0.243573166000715, 0.2932312080010888, 0.343083875006414, 0.39329025000188267, 0.4433487080023042, 0.49391204100538744, 0.5441794160069549, 0.595019250002224, 0.6460116660018684, 0.6956087500002468, 0.744861375002074, 0.7951738330011722, 0.8450632910025888, 0.896042333006335, 0.9456071660024463, 0.9946829580003396, 1.043882375000976, 1.0940107080023154, 1.143444500004989, 1.1931147500072257, 1.2429629160033073, 1.2934332500008168, 1.3437867500033462, 1.394586041002185, 1.4455913330020849, 1.4956402500029071]",1138.1536128750013,,,,,,,,921191,001,2024-02-05_16h18.39.649,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,0.01697033399977954,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.008888888888888889, -0.06111111111111111, -0.18555555555555556, -0.29, -0.32, -0.33111111111111113, -0.33555555555555555, -0.34444444444444444, -0.36444444444444446, -0.3811111111111111, -0.38666666666666666, -0.3877777777777778]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008888888888888889, 0.06111111111111111, 0.17444444444444446, 0.2688888888888889, 0.2966666666666667, 0.30333333333333334, 0.3055555555555556, 0.3088888888888889, 0.3188888888888889, 0.32666666666666666, 0.33111111111111113, 0.3333333333333333]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0002947089960798621, 0.0505963339965092, 0.0991381249987171, 0.14744716699351557, 0.19611612500011688, 0.2450709589975304, 0.29496574999939185, 0.345166833998519, 0.39484983399597695, 0.4454799169980106, 0.4956051249973825, 0.5462282089938526, 0.595567291995394, 0.64578137499484, 0.6954861249978421, 0.7455884999944828, 0.795446666998032, 0.8462584169974434, 0.8962344589963323]",1149.7773486660008,,,,,,,,921191,001,2024-02-05_16h18.39.649,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,0.01702583400037838,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.027777777777777776, -0.14555555555555555, -0.29555555555555557, -0.36666666666666664, -0.3933333333333333, -0.4077777777777778, -0.41333333333333333, -0.4166666666666667, -0.4166666666666667, -0.4166666666666667, -0.41333333333333333, -0.41, -0.4077777777777778]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.035555555555555556, 0.1711111111111111, 0.3333333333333333, 0.4211111111111111, 0.45666666666666667, 0.4711111111111111, 0.47555555555555556, 0.47555555555555556, 0.47555555555555556, 0.45555555555555555, 0.4288888888888889, 0.42333333333333334, 0.4222222222222222]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00029320800240384415, 0.05066429099679226, 0.09974499999952968, 0.14872429100068985, 0.19735545799630927, 0.2463261250013602, 0.29491016599786235, 0.34368166599597316, 0.3929564999998547, 0.4427548329986166, 0.49268733299686573, 0.5424106659993413, 0.5924105410012999, 0.6427881249983329, 0.6932770409985096, 0.7438140829981421, 0.7947467080011847, 0.8446635410000454, 0.8941154580024886, 0.9442154999997001, 0.9935474160010926, 1.0435677080022288, 1.094583040998259, 1.1446477079953183, 1.1944507079970208, 1.2442150409988244]",1163.5874707910043,,,,,,,,921191,001,2024-02-05_16h18.39.649,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,0.017086542000470217,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.028888888888888888, -0.08222222222222222, -0.16777777777777778, -0.23666666666666666, -0.29, -0.33, -0.34444444444444444, -0.35555555555555557, -0.37333333333333335, -0.3988888888888889, -0.4111111111111111, -0.41555555555555557, -0.4166666666666667, -0.41333333333333333, -0.4066666666666667, -0.4066666666666667]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.051111111111111114, 0.13111111111111112, 0.20222222222222222, 0.24333333333333335, 0.2733333333333333, 0.2911111111111111, 0.3055555555555556, 0.32, 0.34, 0.35888888888888887, 0.3788888888888889, 0.39555555555555555, 0.4066666666666667, 0.4122222222222222, 0.41333333333333333]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00029179199918871745, 0.051108624997141305, 0.10038699999859091, 0.15006204199744388, 0.19969729199510766, 0.24923495799885131, 0.29911574999277946, 0.3489250419952441, 0.3983925829961663, 0.448629541999253, 0.49903033299779054, 0.5492369169951417, 0.5994917919961154, 0.6492031249945285, 0.6989578749999055, 0.7487362919928273, 0.798334374994738, 0.8481237499945564, 0.8974748329928843, 0.9473468329961179, 0.9969814579962986, 1.0470659169950522, 1.0966072079972946]",1177.5709082080066,,,,,,,,921191,001,2024-02-05_16h18.39.649,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,0.017079999997804407,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.012222222222222223, -0.1511111111111111, -0.3711111111111111, -0.44666666666666666, -0.4622222222222222, -0.4666666666666667, -0.4666666666666667, -0.4666666666666667, -0.4666666666666667, -0.4622222222222222, -0.42777777777777776, -0.38666666666666666, -0.37777777777777777, -0.37666666666666665, -0.37666666666666665, -0.37666666666666665, -0.37666666666666665, -0.37666666666666665, -0.37666666666666665, -0.37666666666666665, -0.37777777777777777, -0.3977777777777778, -0.40555555555555556, -0.40555555555555556]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006666666666666667, 0.11333333333333333, 0.31666666666666665, 0.42444444444444446, 0.44333333333333336, 0.44555555555555554, 0.44555555555555554, 0.44555555555555554, 0.44555555555555554, 0.44555555555555554, 0.43333333333333335, 0.42, 0.41555555555555557, 0.41444444444444445, 0.41444444444444445, 0.41444444444444445, 0.41444444444444445, 0.41444444444444445, 0.41444444444444445, 0.41444444444444445, 0.41444444444444445, 0.4122222222222222, 0.4111111111111111, 0.4111111111111111]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00029270799859659746, 0.051267666996864136, 0.10039929200138431, 0.1501587919992744, 0.19959341699723154, 0.2485095000010915, 0.2975964169963845, 0.34655216700048186, 0.39654933299607364, 0.44615458299813326, 0.49570837499777554, 0.5453038330015261, 0.5950665419950383, 0.6453772079985356, 0.6946946669995668, 0.7436413749965141, 0.7927473749950877, 0.8419706249987939, 0.891413792000094, 0.9409842499953811, 0.9917988750021323, 1.0415432919980958, 1.0914195829973323, 1.1409329579983023, 1.1896546669959207, 1.2384266250010114, 1.2871077919990057, 1.3362972079994506, 1.3860367919987766, 1.4368412499970873, 1.4872049999976298, 1.538000499996997, 1.5872744169973885]",1192.8051292080054,,,,,,,,921191,001,2024-02-05_16h18.39.649,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,0.017092834001232404,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0077777777777777776, -0.03888888888888889, -0.10666666666666667, -0.17333333333333334, -0.24555555555555555, -0.28555555555555556, -0.3188888888888889, -0.3422222222222222, -0.36333333333333334, -0.37777777777777777, -0.38666666666666666, -0.3933333333333333, -0.4, -0.40555555555555556, -0.4066666666666667, -0.4066666666666667]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006666666666666667, 0.03333333333333333, 0.09333333333333334, 0.15777777777777777, 0.22, 0.25666666666666665, 0.2833333333333333, 0.3055555555555556, 0.3277777777777778, 0.3522222222222222, 0.3655555555555556, 0.37555555555555553, 0.3888888888888889, 0.40444444444444444, 0.41, 0.41]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.000295458004984539, 0.050498916003562044, 0.0996731660052319, 0.14854308300709818, 0.19768033300351817, 0.24671700000180863, 0.29656929100019624, 0.3461009160018875, 0.39611741600674577, 0.4459655830069096, 0.49591820800560527, 0.5456962080061203, 0.5950865830018301, 0.6447818330052542, 0.6947112080015359, 0.7446980410022661, 0.7946426250055083, 0.8444586660043569, 0.8939745830066386, 0.9442080830049235, 0.9942644580005435, 1.0443416660054936]",1204.2490958750059,,,,,,,,921191,001,2024-02-05_16h18.39.649,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,,,,,,0.028385459001583513,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0011111111111111111, 0.0044444444444444444, 0.021111111111111112, 0.03, 0.042222222222222223, 0.06222222222222222, 0.07222222222222222, 0.08222222222222222, 0.09444444444444444, 0.10666666666666667, 0.10888888888888888]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013333333333333334, 0.03666666666666667, 0.07555555555555556, 0.1711111111111111, 0.25333333333333335, 0.2877777777777778, 0.31777777777777777, 0.3488888888888889, 0.36333333333333334, 0.37333333333333335, 0.38222222222222224, 0.39444444444444443, 0.4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00029858399648219347, 0.05006850000063423, 0.09947408399602864, 0.14905308399465866, 0.19840670899429824, 0.24760545900062425, 0.29707758400036255, 0.34697966699604876, 0.39694354200037196, 0.44780599999648985, 0.4976593339961255, 0.5470900000000256, 0.5961887919984292, 0.6453866249939892, 0.6944075419960427, 0.7447317089972785, 0.7959313339961227, 0.8482994589940063, 0.9007674999957089, 0.9529531669977587, 1.0060793749944423, 1.058001334000437, 1.1095731249952223, 1.1589742919968558, 1.2084943749941885, 1.2573109999939334, 1.3060772919998271, 1.3561297499982174, 1.4060592089954298, 1.4561987089982722, 1.5063930839969544, 1.5559453749956447, 1.6054767919995356, 1.655482916998153, 1.7049192919948837, 1.7552258750001783, 1.8049987919948762, 1.8551957919989945, 1.9048985419940436, 1.9551964169950224, 2.0051373339956626]",1215.3221542080064,,,,,,,,921191,001,2024-02-05_16h18.39.649,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,,,,,,0.0351024170013261,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.042222222222222223, -0.10555555555555556, -0.20333333333333334, -0.2722222222222222, -0.32222222222222224, -0.35333333333333333, -0.37777777777777777, -0.3933333333333333, -0.4011111111111111, -0.4022222222222222]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016666666666666666, 0.035555555555555556, 0.06333333333333334, 0.08777777777777777, 0.10111111111111111, 0.10333333333333333, 0.10666666666666667, 0.10888888888888888, 0.1111111111111111, 0.11222222222222222]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0002966249958262779, 0.049667249993945006, 0.09855629199591931, 0.14743333399383118, 0.1963937919936143, 0.24521054199431092, 0.2940163749954081, 0.34386258399899816, 0.3939566249973723, 0.4445192919956753, 0.4944773749957676, 0.5446311669948045, 0.5942212499940069, 0.6436190419990453, 0.6932933339994634, 0.7436753340007272, 0.7946713339988491, 0.8449614999990445]",1224.5611083750046,,,,,,,,921191,001,2024-02-05_16h18.39.649,WythoffsHumanExp,2023.1.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,14,0,,,,,,0.016989540999929886,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03888888888888889, -0.09444444444444444, -0.14333333333333334, -0.16777777777777778, -0.18, -0.18444444444444444, -0.18555555555555556, -0.18555555555555556, -0.18444444444444444]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06333333333333334, 0.19444444444444445, 0.2911111111111111, 0.34, 0.36777777777777776, 0.38222222222222224, 0.3888888888888889, 0.39111111111111113, 0.39111111111111113]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0002900000035879202, 0.05077879199961899, 0.09969920800358523, 0.1486492920012097, 0.19729000000370434, 0.24708845800341805, 0.2967414579979959, 0.34648241700051585, 0.39673483300430235, 0.44619179199798964, 0.4961533750029048, 0.5456667920007021, 0.5950281670011464, 0.6444095420010854, 0.6944064170020283]",1240.0337479580048,,,,,,,,921191,001,2024-02-05_16h18.39.649,WythoffsHumanExp,2023.1.3,None,
